id,area_sqft,bedrooms,bathrooms,age_years,basement,garage_spaces,lot_size_sqft,floors,neighborhood,year_sold,month_sold,sale_price
9102,3177,5,1,3,1,3,14776,2,West,2022,5,558000
9103,1678,3,1,23,1,2,4707,1,Central,2023,6,420000
9104,3155,4,3,5,1,0,12359,2,East,2022,5,730000
9105,1364,2,2,13,1,2,5272,1,East,2022,5,323000
9106,1183,2,1,4,1,2,5209,1,East,2021,12,284000
9107,1337,3,1,6,1,2,7971,1,South,2021,8,267000
9108,3209,4,4,1,1,1,14350,1,West,2022,6,552000
9109,1583,3,1,49,1,2,8205,2,Central,2023,2,275000
9110,3289,5,4,25,0,3,15859,2,Central,2022,7,628000
9111,4289,5,5,16,1,2,20518,2,East,2021,5,995000
9112,1932,4,1,8,1,2,7854,1,East,2023,2,489000
9113,1864,4,2,19,0,2,10765,2,Central,2022,4,427000
9114,1766,3,2,8,0,0,4066,1,West,2023,3,293000
9115,2400,4,2,6,0,2,5396,1,Central,2022,3,482000
9116,1676,2,2,13,0,1,8117,2,West,2022,7,287000
9117,1884,3,3,4,1,1,8570,1,Central,2021,8,444000
9118,4296,5,1,3,0,1,12473,1,North,2022,1,764000
9119,3564,6,5,20,0,2,20833,1,West,2021,7,602000
9120,2892,5,5,40,1,1,16541,1,North,2021,5,533000
9121,2898,4,3,3,1,1,9008,1,West,2021,10,423000
9122,1941,3,3,1,0,1,6356,1,West,2022,4,328000
9123,1662,2,1,3,0,0,4516,2,North,2022,6,355000
9124,2765,5,1,49,1,2,11367,2,East,2021,3,595000
9125,2433,4,2,39,1,2,10733,1,North,2023,4,420000
9126,3772,5,3,23,1,0,17284,3,North,2023,5,854000
9127,1783,3,2,46,0,1,5359,1,North,2023,1,333000
9128,2052,3,3,12,0,2,6347,1,East,2021,4,443000
9129,2572,5,2,49,0,2,6038,1,North,2021,1,477000
9130,4004,6,1,4,0,2,11351,3,North,2023,5,943000
9131,1105,1,1,3,1,1,5652,1,South,2022,11,219000
9132,3125,4,2,25,1,3,13250,3,North,2021,5,599000
9133,2003,4,2,7,1,2,4871,2,South,2023,3,461000
9134,1082,2,1,25,1,2,4979,1,West,2022,3,240000
9135,3161,4,1,5,1,0,15839,2,West,2021,6,455000
9136,2104,3,1,24,1,1,10170,2,Central,2021,4,432000
9137,1712,2,1,4,1,2,4414,2,North,2022,9,407000
9138,1748,3,2,2,0,1,5943,1,Central,2022,6,415000
9139,2154,3,2,44,1,0,8252,1,South,2022,8,295000
9140,2388,3,2,42,1,2,13514,1,South,2023,6,337000
9141,2042,3,2,48,1,2,5900,2,South,2023,3,380000
9142,1123,2,2,31,1,2,6037,1,North,2022,5,288000
9143,4129,6,2,29,1,2,9014,3,East,2021,9,953000
9144,2259,4,1,20,1,2,6325,1,West,2023,3,370000
9145,2609,4,1,2,1,2,8928,2,Central,2021,10,654000
9146,2053,3,1,3,1,3,9635,1,Central,2022,3,431000
9147,2333,3,2,4,0,2,10735,1,West,2022,8,348000
9148,1866,4,2,43,1,2,9722,2,West,2023,2,300000
9149,1706,2,1,3,1,1,6436,1,East,2021,7,423000
9150,1636,2,1,45,1,3,6071,1,Central,2021,4,328000
9151,1675,2,1,17,1,0,6341,1,West,2022,3,252000
9152,1673,2,1,31,1,2,5574,2,North,2022,7,330000
9153,1485,3,2,2,1,1,2973,1,West,2022,12,275000
9154,2346,3,2,4,1,2,11986,2,East,2021,4,518000
9155,1156,1,1,48,0,1,3191,1,East,2023,4,196000
9156,1356,2,1,4,1,2,6779,1,Central,2023,6,368000
9157,3520,6,5,4,0,0,13857,1,West,2023,6,675000
9158,2110,3,2,3,1,2,11881,2,Central,2023,5,534000
9159,1753,3,2,2,0,3,7972,2,Central,2022,12,448000
9160,2269,3,2,3,1,1,12640,1,North,2021,12,422000
9161,4156,6,1,26,1,0,14692,3,North,2022,11,821000
9162,1601,2,1,13,1,2,3583,2,South,2022,11,318000
9163,3456,5,2,20,1,3,9952,2,Central,2021,3,706000
9164,1639,2,1,2,1,0,8907,2,South,2022,2,314000
9165,4181,6,4,37,0,0,11856,1,West,2021,10,544000
9166,2900,5,2,36,1,2,17370,2,East,2022,9,670000
9167,2773,4,4,1,0,1,6299,2,West,2021,4,466000
9168,1055,1,1,8,1,2,2872,1,North,2023,1,281000
9169,1237,3,2,2,1,3,3726,1,South,2022,9,361000
9170,1300,3,2,36,1,1,4060,1,South,2021,1,181000
9171,1488,2,1,32,1,2,8898,1,East,2022,5,302000
9172,2504,4,2,44,1,2,12665,2,South,2021,2,438000
9173,1427,3,1,3,1,3,3385,1,Central,2022,10,381000
9174,1402,2,1,13,1,3,5240,1,South,2021,10,244000
9175,1389,3,1,3,0,2,4021,1,West,2021,10,229000
9176,1346,3,3,7,1,2,6007,1,Central,2021,12,335000
9177,1313,2,1,17,0,2,4919,1,West,2021,4,156000
9178,3365,5,2,2,0,1,16270,1,South,2022,9,493000
9179,2346,4,1,31,1,1,10709,1,Central,2022,12,414000
9180,971,2,1,19,0,3,3916,1,North,2022,1,263000
9181,2154,4,3,39,0,2,10936,2,South,2021,10,315000
9182,1832,4,1,4,1,0,9493,1,South,2023,5,365000
9183,903,1,1,44,1,3,2370,1,North,2022,8,220000
9184,1994,3,1,50,0,2,9566,2,West,2023,6,268000
9185,3478,5,3,45,0,1,16034,3,East,2021,7,664000
9186,3206,4,3,35,0,0,11754,3,East,2021,9,678000
9187,3338,5,2,38,1,1,13961,3,South,2023,2,544000
9188,1393,3,1,21,1,3,3204,1,East,2021,1,314000
9189,3625,5,3,3,1,3,14898,2,South,2022,1,773000
9190,3081,4,2,28,0,1,14731,3,South,2022,12,527000
9191,4049,6,6,31,1,3,19130,2,South,2022,3,773000
9192,1267,2,1,49,1,2,6307,1,West,2021,3,162000
9193,3842,5,1,19,1,2,14969,1,West,2023,5,651000
9194,3199,5,3,4,1,1,7167,2,South,2023,4,600000
9195,2811,5,2,29,1,2,9971,1,Central,2022,9,604000
9196,1310,3,1,49,0,1,3984,1,South,2021,1,124000
9197,2557,4,1,3,1,0,14446,2,West,2021,4,503000
9198,4148,5,3,5,0,1,8785,2,North,2022,5,816000
9199,2263,3,1,19,0,1,8985,1,West,2022,10,259000
9200,1693,3,3,3,1,3,5112,2,East,2021,10,504000
9201,3875,5,3,1,1,3,9082,1,East,2023,3,1020000
9202,2148,4,3,5,1,3,7542,2,North,2022,6,513000
9203,2474,4,1,41,0,1,5201,1,East,2023,6,399000
9204,1949,3,1,1,1,2,9555,2,West,2021,10,336000
9205,3583,5,2,11,0,2,8046,2,West,2021,6,606000
9206,1370,2,1,34,1,1,6731,1,South,2021,11,203000
9207,2379,3,2,47,0,0,6233,1,South,2021,6,218000
9208,2385,4,4,49,1,2,8703,2,North,2021,10,408000
9209,2797,4,2,10,0,0,11308,1,North,2023,5,544000
9210,2264,3,3,47,0,3,6359,2,North,2022,2,352000
9211,3708,5,2,1,1,2,20008,1,South,2023,5,717000
9212,3681,6,5,33,1,1,12221,3,West,2022,4,696000
9213,1467,3,3,26,1,2,6457,1,East,2021,5,306000
9214,1641,2,1,3,1,1,9326,2,West,2022,9,351000
9215,1293,2,2,16,1,1,6873,1,West,2021,8,210000
9216,2277,4,1,2,0,1,8617,1,East,2021,3,416000
9217,1796,3,1,42,1,2,5383,1,East,2022,1,396000
9218,3807,5,1,6,1,1,19905,3,Central,2023,1,927000
9219,3213,5,4,25,0,2,13582,1,East,2022,10,663000
9220,1299,2,1,3,0,1,5079,1,East,2023,4,335000
9221,1009,2,1,3,0,1,3561,1,Central,2021,10,210000
9222,2246,3,1,50,1,1,6834,1,North,2023,4,341000
9223,2306,3,2,33,0,2,5848,1,West,2022,5,266000
9224,1267,2,1,48,0,2,4042,1,North,2021,7,141000
9225,2999,4,2,4,1,2,17963,2,Central,2022,12,672000
9226,3587,5,3,3,1,1,18105,2,West,2022,8,656000
9227,2248,3,2,16,1,0,7041,2,East,2021,1,443000
9228,2949,4,1,16,1,2,7248,2,West,2023,2,518000
9229,2353,4,1,3,0,1,6525,1,West,2022,6,325000
9230,2695,4,2,32,1,1,8328,1,East,2022,5,581000
9231,1744,2,1,6,0,1,9613,1,Central,2021,12,363000
9232,936,2,1,3,1,2,4790,1,East,2021,7,276000
9233,3698,5,1,5,1,2,15260,3,Central,2021,12,951000
9234,1626,3,2,20,1,1,8337,2,East,2022,7,433000
9235,3238,4,2,32,1,2,11891,1,East,2022,11,650000
9236,2208,4,2,15,0,2,7560,2,North,2022,8,387000
9237,1144,2,1,18,1,1,6008,1,South,2022,7,198000
9238,1400,3,1,2,1,1,7120,1,Central,2021,7,266000
9239,1999,4,2,45,1,2,11707,1,East,2021,6,403000
9240,1665,2,1,46,0,2,4534,1,East,2023,1,344000
9241,2412,3,1,29,1,0,6973,2,East,2021,10,434000
9242,2154,3,1,1,0,2,10060,2,South,2021,8,379000
9243,2259,4,1,18,1,2,8843,1,East,2021,12,474000
9244,2816,4,2,25,1,2,10007,1,South,2022,11,481000
9245,2112,4,1,50,0,1,8061,2,Central,2022,9,360000
9246,4047,6,5,50,1,1,20423,1,East,2023,1,943000
9247,2455,4,4,41,1,2,8259,1,Central,2023,4,449000
9248,2432,3,2,2,1,2,12889,1,West,2022,1,368000
9249,1360,2,1,47,0,1,2795,1,South,2021,4,159000
9250,1617,3,2,24,1,2,8273,1,Central,2021,8,341000
9251,937,1,1,37,1,2,4063,1,North,2021,7,188000
9252,1948,3,3,9,1,2,11443,1,East,2021,8,468000
9253,957,2,1,5,0,1,4807,1,South,2021,3,161000
9254,1946,4,2,13,0,2,11445,1,East,2023,1,454000
9255,3307,4,1,2,1,2,9878,1,South,2022,2,539000
9256,2339,3,1,6,1,0,8878,2,West,2023,1,383000
9257,943,2,1,41,0,1,4225,1,Central,2022,9,183000
9258,1315,3,3,1,1,0,4361,1,West,2022,1,272000
9259,2622,5,3,3,0,2,9431,1,South,2021,10,498000
9260,1116,1,1,2,1,1,3564,1,West,2021,7,214000
9261,2427,3,1,9,1,3,13970,2,Central,2021,5,495000
9262,2270,4,1,50,0,3,6185,1,South,2021,9,307000
9263,2284,3,1,3,0,3,5016,1,North,2021,7,427000
9264,2136,4,1,2,0,2,9213,2,North,2021,10,426000
9265,2970,4,3,45,0,3,11143,2,East,2022,3,646000
9266,1594,3,1,42,0,1,5302,1,West,2022,8,184000
9267,1449,3,1,1,1,2,8030,1,West,2021,8,275000
9268,1052,1,1,33,0,1,4186,1,East,2021,12,162000
9269,1493,2,2,27,1,1,5361,1,West,2021,12,206000
9270,1138,2,1,34,1,0,4571,1,West,2021,5,100000
9271,1674,3,2,16,1,2,8093,1,West,2022,3,338000
9272,1638,2,1,50,1,0,4592,2,South,2022,9,249000
9273,2354,3,1,1,0,2,10937,1,South,2022,5,366000
9274,1745,2,1,3,1,3,8844,2,South,2022,7,378000
9275,3001,4,1,9,0,1,16255,1,Central,2022,6,605000
9276,2270,3,3,12,1,2,4641,2,West,2023,3,449000
9277,919,1,1,45,0,2,5311,1,South,2021,7,108000
9278,2083,4,3,20,1,1,10236,2,North,2022,11,479000
9279,1533,2,1,1,1,3,5938,1,West,2022,5,313000
9280,946,1,1,10,1,3,4815,1,East,2023,4,302000
9281,1849,3,2,10,0,1,10160,2,South,2023,4,373000
9282,4219,6,4,48,0,0,11212,2,North,2022,4,782000
9283,3165,5,5,23,1,3,11979,2,North,2022,5,656000
9284,1033,1,1,25,0,3,3192,1,East,2023,3,256000
9285,2515,5,1,31,0,2,7444,2,South,2021,6,430000
9286,2677,5,5,35,1,0,11138,2,West,2023,2,480000
9287,2248,4,2,25,1,2,12631,2,Central,2021,2,445000
9288,2552,4,1,3,1,1,6601,1,South,2021,11,476000
9289,1915,4,1,42,1,3,10498,1,South,2021,8,312000
9290,999,1,1,32,1,2,3799,1,South,2022,7,208000
9291,2068,3,3,33,0,2,11177,1,East,2022,5,420000
9292,2226,3,1,50,1,1,7596,1,West,2023,5,260000
9293,1775,2,2,37,1,2,8446,2,South,2021,5,337000
9294,2456,4,3,39,1,1,7204,2,North,2022,5,410000
9295,4106,6,4,47,0,0,18911,3,West,2022,6,608000
9296,3566,5,3,3,1,2,16383,1,West,2022,7,674000
9297,3338,5,3,16,1,2,10234,2,South,2022,11,637000
9298,3338,4,1,21,0,2,7005,2,North,2021,10,572000
9299,3609,6,2,5,1,3,19098,3,East,2021,5,997000
9300,1016,1,1,39,0,1,4551,1,South,2022,4,100000
9301,1409,3,1,34,1,2,6550,1,South,2023,5,224000
9302,2210,4,2,31,0,2,12363,1,West,2021,4,282000
9303,3319,5,2,50,1,1,9825,2,South,2023,1,516000
9304,2231,3,1,4,1,2,7299,2,Central,2022,1,458000
9305,2726,5,4,32,1,2,8399,2,West,2023,1,511000
9306,964,2,1,19,1,3,5194,1,South,2022,10,210000
9307,1107,1,1,5,0,2,5770,1,East,2022,3,256000
9308,2937,5,3,3,1,1,6586,1,West,2021,11,498000
9309,1245,3,1,43,1,1,5554,1,South,2022,3,178000
9310,2431,3,1,22,0,1,14541,1,North,2021,10,373000
9311,1594,3,2,38,1,1,4842,1,East,2021,12,266000
9312,2012,3,1,19,1,2,11167,2,West,2022,1,367000
9313,2833,4,1,3,1,1,14331,1,East,2023,1,730000
9314,1724,3,1,5,1,3,5527,1,North,2021,8,386000
9315,2301,3,2,8,1,1,8507,2,Central,2023,3,547000
9316,1489,3,2,49,0,2,6105,1,West,2022,9,179000
9317,3059,4,3,1,1,0,14715,3,West,2023,5,543000
9318,1741,2,1,50,1,2,9679,2,West,2021,6,226000
9319,1930,3,1,49,0,1,8647,2,South,2022,6,252000
9320,3357,4,2,50,1,1,19574,2,Central,2021,9,600000
9321,1118,1,1,14,1,2,5081,1,North,2021,1,263000
9322,3283,5,2,48,1,2,7180,1,West,2023,6,484000
9323,1647,3,3,9,0,2,7985,1,East,2021,7,388000
9324,2208,3,2,1,1,2,7953,2,Central,2021,9,485000
9325,1077,1,1,3,1,3,5981,1,West,2022,5,215000
9326,3844,6,1,47,1,3,20614,2,East,2022,3,943000
9327,2565,5,2,1,0,2,14754,2,Central,2022,9,641000
9328,1023,1,1,19,1,0,2758,1,Central,2022,2,235000
9329,1881,4,3,2,1,3,5007,1,North,2021,11,441000
9330,2645,5,3,4,1,3,9936,2,North,2023,1,649000
9331,2376,3,2,2,1,2,9174,1,West,2022,1,401000
9332,2926,5,4,41,1,2,7156,2,Central,2022,12,658000
9333,1773,3,1,22,1,1,6704,1,East,2021,9,393000
9334,3214,4,2,44,0,2,12291,1,North,2023,5,495000
9335,1979,3,1,29,1,3,7761,1,West,2021,11,308000
9336,1466,2,1,48,1,2,8460,1,North,2021,1,194000
9337,1769,2,1,17,0,2,4140,2,East,2022,3,425000
9338,3950,5,3,25,1,1,21950,2,South,2022,2,697000
9339,1850,4,1,21,1,1,4607,1,East,2022,6,424000
9340,2196,4,4,15,1,2,12150,2,Central,2022,9,518000
9341,1642,3,3,40,1,0,4314,2,East,2022,8,380000
9342,1737,2,1,26,1,2,8619,2,North,2023,1,392000
9343,2603,5,2,37,0,2,7409,1,East,2021,11,586000
9344,3311,4,2,36,0,1,18970,2,South,2021,6,491000
9345,1547,3,1,3,0,0,8321,2,West,2021,12,238000
9346,4128,6,3,26,0,3,12128,3,East,2021,8,991000
9347,2886,4,3,3,0,1,11861,2,West,2021,6,439000
9348,3297,4,2,22,1,1,13125,3,Central,2022,6,704000
9349,1762,2,2,28,1,2,3968,2,South,2021,7,296000
9350,2517,4,1,50,1,3,5235,2,Central,2022,2,568000
9351,1398,3,2,1,1,3,6373,1,North,2022,8,368000
9352,1683,2,2,2,1,2,4816,1,West,2021,8,294000
9353,2507,4,4,2,0,2,5769,1,North,2021,1,587000
9354,907,2,1,9,1,3,4320,1,South,2023,6,259000
9355,1083,2,1,38,1,2,2674,1,West,2022,10,193000
9356,3449,5,2,40,1,2,12763,2,North,2022,7,628000
9357,2592,4,2,32,0,2,14174,1,North,2021,1,502000
9358,1567,3,2,43,0,1,7636,2,South,2021,3,215000
9359,3108,5,1,5,1,2,11489,2,East,2021,4,760000
9360,1891,3,1,2,1,1,6132,1,North,2022,10,415000
9361,2027,3,2,2,0,1,9521,2,East,2022,11,471000
9362,3211,5,4,40,1,3,11522,2,West,2023,5,537000
9363,2427,4,2,32,0,1,11886,2,East,2022,7,472000
9364,1387,3,1,30,1,1,5674,1,North,2022,5,306000
9365,1029,2,1,5,0,1,4433,1,West,2021,6,170000
9366,1812,3,1,8,0,2,8931,2,West,2021,4,287000
9367,1747,3,1,48,0,3,6844,1,East,2022,10,380000
9368,3156,4,3,2,1,2,17958,3,West,2021,7,521000
9369,2778,5,5,35,0,3,7470,2,South,2022,8,524000
9370,2136,3,2,5,1,3,10565,1,West,2022,7,385000
9371,2962,4,3,1,1,3,11874,2,North,2023,1,688000
9372,1321,3,1,33,0,1,3593,1,South,2021,7,168000
9373,1144,2,1,5,1,2,4413,1,North,2023,1,279000
9374,3461,5,4,31,0,1,20401,1,Central,2021,1,578000
9375,1078,2,1,30,1,1,4872,1,East,2021,6,251000
9376,1525,2,2,18,0,2,3818,1,Central,2021,2,227000
9377,2309,3,1,35,0,2,9180,2,Central,2022,12,397000
9378,1639,2,1,21,1,2,7554,1,Central,2021,1,353000
9379,3111,5,4,4,0,1,17294,2,North,2023,4,617000
9380,1084,2,2,32,1,1,4561,1,West,2021,12,197000
9381,1411,3,3,22,1,1,5305,1,East,2022,3,306000
9382,2227,3,2,1,1,3,13245,1,East,2022,10,528000
9383,1691,2,1,44,1,2,6465,2,South,2022,10,277000
9384,2243,4,3,19,1,3,8006,1,North,2021,12,420000
9385,2447,4,2,41,1,3,9231,2,West,2022,4,360000
9386,3302,5,4,42,1,2,15028,1,Central,2023,6,643000
9387,3809,6,1,12,1,1,15522,3,East,2023,4,1002000
9388,1256,2,1,16,1,2,5379,1,South,2021,6,212000
9389,2029,4,3,10,1,2,7793,1,Central,2022,11,453000
9390,1605,3,1,12,1,2,4114,2,South,2021,7,361000
9391,4072,5,4,43,0,1,15573,3,Central,2022,7,862000
9392,3742,5,2,36,1,2,13031,3,Central,2022,3,883000
9393,1096,2,1,2,1,1,2948,1,East,2022,11,292000
9394,2621,4,3,24,1,3,15271,2,West,2021,5,499000
9395,2143,4,3,50,0,2,12828,2,West,2022,2,293000
9396,997,1,1,22,1,1,4377,1,West,2023,1,155000
9397,1533,3,3,36,1,1,3404,1,North,2021,2,263000
9398,1971,3,1,35,0,2,11806,1,West,2021,3,220000
9399,2484,4,3,6,1,2,12769,1,North,2022,7,500000
9400,1452,2,1,7,1,2,4002,1,West,2023,4,306000
9401,2120,3,1,31,0,2,10671,2,East,2022,3,440000
9402,1124,2,1,16,1,2,3249,1,South,2021,3,209000
9403,2076,3,3,21,1,1,7818,1,Central,2022,8,422000
9404,2389,4,2,31,1,3,7177,1,East,2021,4,466000
9405,1541,2,1,35,1,2,4742,1,East,2023,6,328000
9406,2276,4,1,4,1,0,13616,2,North,2023,5,448000
9407,1113,2,1,2,0,1,4355,1,East,2021,9,263000
9408,1884,4,2,4,1,1,10339,1,North,2023,4,485000
9409,954,2,1,16,0,1,4793,1,South,2023,2,191000
9410,1799,3,3,5,1,2,10535,1,South,2023,1,400000
9411,1015,1,1,21,0,0,3434,1,North,2023,5,248000
9412,2416,3,1,2,1,3,7873,2,East,2023,2,556000
9413,2653,4,1,17,0,2,15831,2,East,2023,5,627000
9414,1385,2,1,7,1,1,7520,1,East,2022,3,319000
9415,2110,4,1,18,1,1,12226,1,East,2022,11,485000
9416,1080,1,1,11,1,2,4567,1,Central,2021,10,276000
9417,1764,3,3,4,0,1,9360,2,North,2021,3,371000
9418,1586,3,1,44,1,0,5286,2,West,2022,12,219000
9419,1645,3,1,3,0,0,6215,1,Central,2022,2,367000
9420,1656,3,1,28,1,1,8493,1,North,2022,8,358000
9421,4161,5,3,45,1,1,24432,3,East,2021,12,910000
9422,1973,4,2,19,1,0,7504,1,East,2022,7,447000
9423,1892,4,2,42,0,3,3980,1,North,2021,2,370000
9424,1815,4,4,2,1,1,6942,2,South,2023,3,390000
9425,3946,5,1,15,1,2,18201,1,West,2022,1,649000
9426,2758,4,1,13,1,1,16273,1,East,2023,2,688000
9427,1242,3,1,1,0,0,5493,1,South,2021,3,181000
9428,3132,5,4,12,1,2,16620,2,West,2022,6,533000
9429,2425,3,1,7,0,1,5984,1,West,2023,4,333000
9430,3412,4,1,28,0,0,8150,1,South,2021,11,404000
9431,3277,4,2,46,0,2,17666,3,East,2021,2,610000
9432,1364,3,1,2,1,0,7647,1,West,2021,10,226000
9433,2545,5,2,5,0,2,8120,1,South,2022,10,514000
9434,1006,1,1,12,1,1,2993,1,West,2022,5,223000
9435,953,1,1,13,0,1,2654,1,South,2022,5,198000
9436,1450,2,1,35,1,0,5221,1,South,2021,9,194000
9437,2681,5,4,12,1,3,8536,1,South,2021,12,571000
9438,1061,2,1,1,0,2,3602,1,Central,2021,2,300000
9439,929,1,1,30,1,2,5528,1,Central,2021,8,210000
9440,2997,5,4,43,1,2,16246,2,East,2023,4,727000
9441,1427,2,1,17,1,2,8339,1,East,2021,5,307000
9442,1018,2,1,21,1,2,3032,1,North,2022,6,247000
9443,972,1,1,3,1,2,4643,1,West,2023,3,243000
9444,1841,4,3,3,1,2,9114,1,South,2022,6,422000
9445,2339,4,4,3,1,1,11455,2,West,2021,11,434000
9446,1355,2,2,11,1,3,3657,1,Central,2022,8,347000
9447,4107,6,3,46,1,3,20251,3,North,2022,4,855000
9448,3094,5,4,17,1,1,6597,1,West,2023,5,505000
9449,1934,3,2,3,0,2,5109,1,East,2021,10,395000
9450,2030,3,1,4,0,2,11757,2,South,2021,3,358000
9451,1804,4,3,8,1,0,8645,2,West,2022,2,366000
9452,2366,3,3,24,1,3,9001,2,East,2021,8,473000
9453,1593,2,1,12,0,2,8087,1,West,2021,7,224000
9454,1233,3,2,8,0,2,5404,1,North,2021,6,276000
9455,2736,5,5,20,1,1,8670,1,East,2022,6,652000
9456,1012,1,1,3,1,1,4407,1,Central,2021,11,245000
9457,1934,3,1,2,0,1,8550,1,West,2021,12,312000
9458,2734,4,2,1,1,1,14753,2,West,2022,2,486000
9459,1701,3,3,4,1,2,8593,1,South,2023,5,397000
9460,1843,4,3,2,1,3,9263,1,North,2021,8,452000
9461,2356,4,2,5,1,2,9152,1,Central,2023,4,511000
9462,1322,2,1,35,0,1,3873,1,North,2021,8,193000
9463,3391,5,4,31,1,0,16315,1,Central,2022,3,646000
9464,1805,4,1,24,0,2,7076,1,North,2022,2,383000
9465,2885,5,2,40,0,2,9928,2,North,2023,4,562000
9466,4413,6,3,4,1,3,18232,1,South,2023,5,823000
9467,3726,5,5,43,0,2,18265,1,East,2023,6,917000
9468,3576,6,2,9,1,3,12440,3,West,2022,11,718000
9469,2083,4,1,9,1,0,5800,1,Central,2021,1,394000
9470,2200,4,2,9,0,2,4761,1,South,2023,4,393000
9471,2097,4,3,2,0,1,11734,1,North,2023,6,431000
9472,1656,2,1,49,1,2,8621,2,West,2021,7,215000
9473,3412,4,1,2,0,2,9777,2,West,2021,8,490000
9474,1346,2,1,5,1,2,4342,1,South,2021,12,253000
9475,3649,6,4,5,1,1,12966,1,North,2021,5,835000
9476,2722,4,3,2,1,2,15400,2,South,2023,6,551000
9477,4451,5,3,3,1,0,12337,2,West,2023,1,718000
9478,3125,4,2,1,1,0,11200,3,East,2023,3,704000
9479,1365,3,2,4,0,2,5300,1,West,2021,4,219000
9480,1082,2,1,41,1,3,4372,1,South,2022,5,199000
9481,1296,2,1,5,0,2,6150,1,Central,2022,10,312000
9482,1282,2,1,2,0,2,7606,1,North,2022,8,289000
9483,1740,2,1,26,1,0,5083,1,South,2022,11,272000
9484,2969,5,4,50,1,0,11882,2,East,2021,5,605000
9485,3238,4,3,3,0,1,9523,2,West,2021,4,475000
9486,1799,3,3,4,0,3,8150,2,South,2021,5,399000
9487,1547,2,1,49,1,1,8244,1,Central,2023,5,231000
9488,1267,2,1,3,1,3,7515,1,West,2022,7,260000
9489,1176,2,1,17,1,2,3819,1,South,2021,6,242000
9490,1808,3,2,3,1,2,5853,2,West,2022,7,368000
9491,1944,4,4,46,1,3,8394,1,West,2022,8,360000
9492,1030,2,1,49,1,1,5670,1,West,2021,3,130000
9493,1633,2,1,38,1,2,3464,2,Central,2021,9,373000
9494,1482,3,1,5,1,3,5357,1,West,2021,1,249000
9495,1662,3,1,9,0,2,9670,1,South,2023,4,356000
9496,1888,4,3,3,1,1,9452,1,West,2022,12,347000
9497,1740,2,1,43,0,1,8936,2,West,2021,11,216000
9498,1714,3,2,45,1,2,9320,1,East,2021,3,359000
9499,4373,6,3,10,1,0,22063,3,South,2021,1,768000
9500,1376,2,1,27,0,3,5859,1,Central,2021,6,222000
9501,2070,3,1,3,1,0,9387,1,East,2022,4,415000
9502,2929,4,3,11,0,2,10275,1,West,2021,3,442000
9503,1776,2,2,25,1,2,8593,1,East,2022,9,408000
9504,4279,6,3,8,1,2,8951,3,West,2021,1,715000
9505,1952,3,3,6,1,2,5001,2,South,2021,12,358000
9506,1826,4,3,1,1,3,10899,1,Central,2022,10,442000
9507,1202,3,1,37,1,2,3820,1,North,2022,6,258000
9508,2219,3,2,43,1,2,9905,1,West,2021,3,268000
9509,1060,1,1,48,1,1,5782,1,East,2021,9,168000
9510,1553,3,1,31,1,0,7804,1,West,2022,4,213000
9511,2227,4,3,19,1,0,5251,2,East,2023,6,527000
9512,1775,3,2,4,0,1,9439,1,North,2022,10,382000
9513,1491,2,1,50,1,2,4570,1,East,2022,8,248000
9514,2167,3,3,22,1,2,6610,1,Central,2022,3,485000
9515,2476,4,2,28,1,2,7056,2,West,2022,11,364000
9516,1135,1,1,29,1,1,5725,1,South,2021,2,135000
9517,1689,2,1,40,1,1,7638,1,Central,2022,12,331000
9518,2922,5,1,1,0,3,6429,2,West,2021,12,488000
9519,2478,3,1,3,1,3,10923,2,South,2022,1,461000
9520,2135,3,2,27,1,3,8397,1,West,2021,5,305000
9521,2101,4,1,43,1,3,11762,2,East,2021,9,433000
9522,2483,3,1,29,1,2,5559,1,North,2021,8,363000
9523,3722,6,2,10,1,3,16064,3,Central,2021,2,962000
9524,2206,4,3,6,1,2,6238,2,North,2022,8,494000
9525,1384,2,1,32,0,3,5426,1,East,2021,9,245000
9526,2458,4,2,33,1,0,13517,2,West,2022,4,333000
9527,2974,4,1,23,1,3,7070,1,Central,2022,8,622000
9528,1185,1,1,4,1,2,6783,1,North,2023,1,273000
9529,3515,6,3,45,1,1,10060,2,South,2022,12,683000
9530,4248,5,1,19,1,1,11062,3,West,2022,4,701000
9531,1338,3,1,36,1,3,5844,1,West,2022,2,230000
9532,4254,6,3,3,1,2,17105,3,Central,2022,6,1000000
9533,2494,3,2,5,1,3,10849,1,North,2022,6,454000
9534,2753,4,4,42,1,1,14542,2,West,2021,12,453000
9535,1854,4,1,2,1,2,8126,1,North,2023,1,484000
9536,1936,4,3,17,1,1,10331,2,West,2021,9,352000
9537,2045,3,1,15,1,2,4424,2,North,2021,7,426000
9538,3094,4,1,33,1,2,10755,3,Central,2021,9,648000
9539,1127,2,1,4,1,2,2265,1,North,2023,3,333000
9540,2206,4,1,3,1,0,10292,2,West,2022,10,355000
9541,1052,2,1,45,1,0,5387,1,South,2022,1,139000
9542,2188,3,1,21,1,0,12922,1,East,2023,3,450000
9543,1606,3,2,2,1,3,7205,2,West,2023,5,405000
9544,2028,4,4,3,1,1,11683,1,South,2023,4,442000
9545,1646,3,2,50,0,1,6518,1,South,2021,10,220000
9546,941,2,1,3,1,2,3484,1,North,2021,11,266000
9547,1381,3,1,24,0,3,5162,1,North,2022,6,219000
9548,1416,3,1,10,1,0,8425,1,South,2021,6,260000
