customer_id,gender,senior_citizen,partner,dependents,tenure_months,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract_type,paperless_billing,payment_method,monthly_charges,total_charges,churn
8298-TFVOU,Male,0,Yes,Yes,58,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),54.99,3176.59,No
1704-PVZQG,Female,0,No,No,38,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,148.89,5454.88,Yes
1865-FDYLS,Male,0,Yes,No,38,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Mailed check,124.92,4533.81,Yes
0742-WDWSV,Female,0,No,No,37,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,125.25,4428.09,No
8353-VPZYL,Male,0,Yes,No,18,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),97.69,1753.32,No
3750-SHFTO,Female,0,No,No,60,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Electronic check,106.69,6377.9,No
6775-ZCUYL,Female,1,Yes,No,24,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,Yes,Electronic check,111.32,2764.29,No
0821-ZRZME,Female,0,Yes,No,33,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,138.72,4364.14,No
7432-JRYAR,Female,0,No,No,55,Yes,No,DSL,No,No,No,No,Yes,No,Two year,No,Credit card (automatic),67.59,3699.89,No
3894-RAJYA,Female,0,No,No,1,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,86.97,86.97,No
3842-RZZTQ,Female,0,No,No,61,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),83.68,4944.65,No
1269-VDBPL,Female,0,No,No,68,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,86.1,5789.95,No
1289-IIUHO,Female,0,No,Yes,7,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,Yes,Electronic check,119.19,871.17,No
9930-TJBVJ,Female,0,No,No,51,Yes,No,DSL,Yes,No,No,No,Yes,Yes,One year,No,Mailed check,86.44,4224.35,No
8517-JZVRZ,Female,0,Yes,No,39,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,106.57,3975.73,No
4499-FVGLW,Female,0,Yes,No,11,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Two year,Yes,Mailed check,84.81,945.13,No
1821-HOPUO,Female,1,Yes,No,56,No,No phone service,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),110.55,6020.21,No
3264-QXUKD,Male,0,No,No,52,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,98.66,5100.49,No
3728-KIQAY,Male,0,Yes,Yes,54,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,80.26,4373.21,No
1789-PJXDJ,Male,0,No,No,63,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),81.78,5165.99,No
6571-XRBSL,Male,0,Yes,No,30,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),42.74,1240.22,No
8516-RYGVP,Female,0,Yes,No,56,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,36.45,2039.27,No
5498-TCQMA,Male,0,Yes,No,59,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),126.59,7560.3,Yes
5871-ZOHZE,Female,1,No,Yes,20,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,137.75,2887.02,Yes
3856-DLWDW,Male,0,Yes,No,70,Yes,No,DSL,No,Yes,No,Yes,No,No,Two year,No,Credit card (automatic),76.81,5532.66,No
2782-WGLXJ,Male,0,No,No,34,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,95.53,3168.7,No
1752-VNDEM,Female,0,No,No,58,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,153.83,9045.84,No
4952-ZGAEQ,Female,0,No,No,60,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,One year,No,Mailed check,119.37,7317.07,No
4850-GLNGG,Male,0,No,No,45,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,88.31,3782.66,Yes
2023-ZYCAD,Female,0,No,No,16,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Electronic check,104.7,1712.97,Yes
2390-BAMUS,Female,0,No,No,29,Yes,No,DSL,Yes,No,No,No,Yes,No,Two year,No,Electronic check,71.84,2120.78,No
8616-LUTVQ,Male,0,Yes,Yes,26,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),123.94,3152.81,No
4721-CRTPI,Male,0,No,Yes,46,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),137.97,6288.02,No
7030-QHVNB,Female,0,Yes,Yes,28,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),120.15,3342.98,Yes
6346-MMFZB,Male,0,Yes,No,48,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,137.24,6726.97,No
5636-FXAXM,Male,1,Yes,No,30,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,81.59,2348.34,No
2995-MRGCM,Male,0,No,Yes,1,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),129.39,129.39,No
2339-EHNJA,Female,0,Yes,No,36,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Two year,No,Mailed check,75.78,2841.66,No
3949-QWSQU,Female,0,No,No,52,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,136.43,6747.69,No
0571-KCARH,Female,0,No,No,61,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,One year,No,Mailed check,94.35,5704.82,No
3076-ACCXL,Male,0,No,No,4,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),121.17,463.17,Yes
7453-AGSRO,Female,1,Yes,Yes,28,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,No,Mailed check,127.44,3491.18,No
6320-TGKCZ,Male,0,No,Yes,72,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),90.61,6236.3,No
8644-VEXCZ,Male,0,Yes,No,28,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),42.95,1206.44,No
6109-JNSAW,Male,0,Yes,No,61,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,125.05,7933.48,No
7072-JGZHP,Male,0,Yes,No,46,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.06,4234.07,Yes
2788-GVOEQ,Female,0,No,Yes,15,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,One year,Yes,Mailed check,90.04,1413.85,No
7666-KLWUM,Female,1,No,No,54,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,137.68,7390.65,Yes
8744-WRJXB,Male,0,No,No,71,Yes,No,DSL,No,No,No,Yes,No,No,One year,Yes,Credit card (automatic),67.21,4940.06,No
6958-AEQSM,Female,1,No,Yes,67,Yes,No,DSL,Yes,Yes,No,No,No,No,Two year,Yes,Mailed check,74.2,5048.61,No
5844-WNWGO,Female,0,No,Yes,57,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Electronic check,110.92,6135.7,No
7925-WUQTI,Female,0,Yes,No,46,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,80.93,3751.38,Yes
8394-PFQGU,Male,0,Yes,Yes,33,Yes,No,DSL,No,No,No,No,Yes,No,One year,No,Bank transfer (automatic),72.82,2474.81,No
6769-GMEJV,Female,0,No,Yes,35,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Two year,Yes,Electronic check,116.94,3982.82,No
9204-IMVTR,Male,1,No,Yes,35,Yes,No,DSL,Yes,No,No,No,Yes,Yes,One year,No,Electronic check,86.99,3062.35,No
5219-WSHDX,Female,0,No,No,69,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),97.31,6865.72,No
9457-CWKSX,Male,0,No,No,24,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),109.97,2548.93,Yes
3819-RUUMV,Female,0,No,Yes,37,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Electronic check,119.64,4465.24,No
9038-YWHTE,Male,0,No,No,41,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,97.25,4037.94,No
6223-WLERG,Male,1,Yes,No,39,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.15,681.48,No
0445-AYXYW,Female,0,No,No,1,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),114.88,114.88,Yes
0187-GAJJE,Female,0,Yes,No,29,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,92.62,2698.6,Yes
4318-LWXUM,Female,0,Yes,No,45,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),84.28,3777.43,No
4470-CDUXP,Female,0,Yes,No,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,32.55,1966.48,No
2166-BCMYJ,Male,0,No,No,49,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),54.75,2736.68,Yes
8101-KQDZL,Male,0,No,No,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,39.28,1474.65,No
3642-CKNCH,Male,0,No,Yes,55,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,No,Credit card (automatic),126.55,6987.72,No
4011-PMOTI,Male,0,No,No,55,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,74.33,4101.65,Yes
0433-SEVNQ,Female,0,Yes,No,27,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Credit card (automatic),125.5,3486.71,No
3083-GPBRP,Female,0,No,No,13,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,149.65,2015.07,No
1614-EJPAK,Female,0,No,No,63,No,No phone service,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),99.54,6333.78,Yes
7943-WPITE,Female,0,No,Yes,47,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,91.64,4224.29,No
8478-PMUJB,Female,0,Yes,Yes,21,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Two year,No,Mailed check,92.56,1847.42,No
2656-NMIOQ,Male,0,No,No,28,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Mailed check,65.27,1844.74,No
8296-SHZUN,Male,0,Yes,No,61,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),87.5,5557.28,No
5269-IPZFB,Female,0,No,No,54,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,One year,Yes,Electronic check,95.34,5115.77,No
4024-RLBSW,Male,0,No,No,70,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),98.31,6941.85,No
0096-CSJOW,Male,0,No,No,43,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,17.01,759.34,No
6814-OMYJY,Male,0,Yes,No,7,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),81.43,574.04,Yes
7459-SPHPH,Female,0,Yes,Yes,57,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),142.32,8072.14,No
5217-TDBWO,Male,0,Yes,No,27,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),17.75,469.51,Yes
8545-RETIH,Female,0,No,No,33,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),105.28,3331.79,No
6249-VSOZQ,Female,0,No,No,22,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Electronic check,88.12,1911.8,No
0231-TOYDT,Male,0,No,No,32,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),127.51,4232.46,No
3114-LALKX,Female,0,No,No,64,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,125.74,7706.86,No
8686-FVDES,Female,0,Yes,No,50,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),86.42,4170.43,Yes
3693-LTRFQ,Female,0,Yes,Yes,14,Yes,No,DSL,No,No,No,No,Yes,Yes,Two year,No,Electronic check,74.21,991.55,No
2252-TZLHR,Female,0,Yes,Yes,50,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),102.29,5108.14,No
0834-BLZRB,Male,0,No,No,53,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),136.16,7331.01,No
6987-PVTLX,Female,0,No,No,67,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,86.65,6052.55,No
8175-XUWQE,Male,0,No,Yes,66,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),141.29,9729.67,No
6604-ADZQQ,Female,0,Yes,No,9,Yes,No,DSL,No,No,Yes,No,No,No,One year,No,Bank transfer (automatic),67.77,639.5,No
7246-SXMWG,Female,0,Yes,No,66,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),110.3,7624.68,No
6321-VZAVV,Female,0,Yes,No,7,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),124.11,886.29,No
1137-NZYOI,Male,0,No,Yes,18,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),113.34,2051.8,Yes
9209-HYMDN,Male,0,No,No,14,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,97.72,1387.96,Yes
1137-UNKVD,Male,0,Yes,No,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,37.23,745.91,No
0138-HELWY,Male,0,Yes,No,63,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,135.35,8429.41,No
3080-VLXES,Male,0,No,No,56,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,38.02,2107.42,No
0225-KAMDF,Male,0,No,Yes,56,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Mailed check,109.43,6154.38,No
2187-OAVGM,Male,0,Yes,No,69,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),131.07,8898.45,No
9797-PWJOA,Female,0,No,No,38,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),114.73,4280.38,No
5074-QDSWY,Male,0,Yes,No,1,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,77.91,77.91,No
5332-BSUPS,Female,0,No,No,54,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,91.71,5176.56,No
4674-WRJZI,Female,0,Yes,Yes,66,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),101.42,6533.96,No
7595-UCFLW,Male,0,Yes,Yes,71,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Two year,No,Mailed check,113.88,8031.6,No
5677-ZMOYQ,Female,0,Yes,No,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,34.76,1226.77,No
8174-GUMAF,Male,0,Yes,Yes,64,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,No,Mailed check,133.88,8487.01,No
0542-DZZRV,Female,0,No,Yes,65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),36.98,2355.59,No
6346-TUEQO,Male,0,No,No,17,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),46.16,804.5,No
1616-IOAMX,Male,0,No,Yes,53,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),128.29,6892.02,No
8709-ZPYGW,Female,0,No,No,20,No,No phone service,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,68.79,1416.94,No
6756-YABRL,Male,0,Yes,No,42,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,136.84,5721.76,No
4057-VNHQJ,Female,0,Yes,No,67,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),96.78,6762.37,Yes
5988-NIGDE,Male,0,No,No,62,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),81.19,4874.6,No
3548-IICOK,Male,0,No,No,50,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),135.44,6922.37,No
1198-OADUX,Male,0,Yes,Yes,63,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),88.01,5534.8,Yes
8722-ARYEW,Male,0,Yes,Yes,18,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Two year,No,Electronic check,84.98,1470.96,No
0074-EYITV,Male,0,No,Yes,22,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,One year,No,Credit card (automatic),134.49,2977.87,Yes
9489-YXQUD,Male,0,Yes,No,23,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,77.58,1871.37,No
8071-OBUHS,Male,0,No,No,61,Yes,No,DSL,Yes,Yes,No,No,No,No,Two year,No,Credit card (automatic),72.89,4554.41,No
7904-LEZJI,Female,0,No,No,67,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,One year,No,Electronic check,98.28,6283.54,No
9520-AUROS,Male,0,Yes,No,49,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,117.89,5938.22,Yes
7244-VCBXI,Female,0,Yes,No,70,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),90.79,6069.54,No
2681-LQOAJ,Male,0,No,No,59,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,151.83,8961.92,No
4892-WBOLZ,Female,0,Yes,No,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),35.31,1656.29,No
5832-BEEPP,Male,0,Yes,No,52,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),120.78,6190.61,No
5230-JBQJQ,Male,1,No,No,65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),39.69,2657.14,No
8702-LSTZG,Male,0,No,Yes,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,44.53,547.77,No
2399-ETNCL,Male,0,Yes,No,20,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),87.83,1731.0,Yes
7290-OZBKZ,Female,0,No,No,28,No,No phone service,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,No,Credit card (automatic),102.92,2823.31,Yes
9215-TFBJN,Male,0,No,Yes,67,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Two year,No,Credit card (automatic),118.99,8038.31,No
0014-JEIVQ,Female,0,Yes,No,70,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,No,Electronic check,93.61,6781.01,Yes
0639-OGOJH,Male,0,Yes,Yes,35,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),121.91,4181.09,No
0651-SCEET,Male,1,No,Yes,69,Yes,No,DSL,No,No,No,No,Yes,No,One year,No,Bank transfer (automatic),73.08,4870.45,No
6179-PTMWS,Female,0,Yes,No,48,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),80.9,4040.15,Yes
0624-GZABP,Male,1,No,No,43,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Credit card (automatic),124.59,5290.49,No
2240-MDRBU,Female,0,No,No,64,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),89.12,5800.33,No
7626-UNZLS,Male,0,No,No,48,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,103.97,4866.4,No
7766-LJROB,Female,0,No,No,42,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),42.3,1721.37,No
2057-VJXIL,Male,0,No,No,3,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),83.21,253.52,Yes
2643-XMKKT,Female,0,Yes,Yes,2,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,No,Bank transfer (automatic),118.8,234.62,No
3392-FCMWY,Female,1,Yes,No,53,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Mailed check,108.5,5556.5,Yes
8226-ZCPAC,Male,0,No,No,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,46.98,451.52,Yes
3085-AMRVH,Male,0,No,No,59,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),92.14,5295.38,No
1434-SDVYE,Male,0,No,No,53,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,77.34,4018.42,No
2235-TMJIC,Female,0,Yes,No,42,No,No phone service,DSL,No,Yes,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),72.99,3055.1,No
1969-GICMZ,Male,0,No,No,58,No,No phone service,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),104.24,6254.69,No
2302-HIJYI,Male,0,Yes,No,72,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),98.41,7171.8,No
8975-ITPNV,Male,0,Yes,No,27,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),126.14,3270.82,No
0537-NYTBG,Male,0,Yes,No,49,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,92.81,4679.61,No
6014-ELOWW,Female,0,Yes,Yes,65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,38.75,2396.24,Yes
8963-PJVBJ,Female,0,No,No,3,Yes,No,DSL,No,Yes,Yes,Yes,No,No,One year,Yes,Mailed check,85.09,250.19,Yes
2183-VZWMJ,Male,0,Yes,No,23,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Two year,No,Electronic check,88.02,2030.32,No
6732-TMVXQ,Female,0,Yes,No,46,Yes,No,Fiber optic,Yes,No,No,No,No,No,Two year,No,Mailed check,101.14,4760.67,No
7153-IJJAU,Male,0,Yes,No,48,No,No phone service,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,97.54,4499.72,Yes
6006-XDSMY,Male,1,No,No,11,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,One year,No,Electronic check,136.85,1448.11,Yes
9380-YQYON,Male,1,No,No,39,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,One year,No,Electronic check,89.13,3632.07,No
2856-ESQCE,Female,0,No,Yes,46,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),123.54,5863.1,No
5327-GGVAB,Female,1,Yes,No,40,Yes,Yes,DSL,No,No,No,No,No,No,Two year,No,Electronic check,72.06,2771.13,No
6999-GEUDS,Female,0,No,No,57,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),42.82,2473.42,No
5180-ECICJ,Male,0,Yes,No,61,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),131.57,8384.17,No
8699-KLPRL,Male,0,Yes,Yes,43,Yes,Yes,DSL,Yes,No,No,No,No,No,Two year,Yes,Credit card (automatic),75.5,3330.01,No
6596-DAJMI,Male,1,No,No,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,38.69,1499.21,Yes
0561-FLWQJ,Female,0,No,Yes,57,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,95.0,5659.06,No
6747-AINDF,Female,0,Yes,No,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,35.95,1846.52,No
